address,comments_num,five,four,name,one,price,three,two
南锣鼓巷49号(黑芝麻胡同口),19236,3951,5174,文宇奶酪店(南锣鼓巷店),213,16,3413,526
西单北大街109号西西友谊商场七层(西单商场对面),19882,4762,3045,海底捞火锅(西单店),80,97,550,61
花园东路2号,24862,7303,4773,海底捞火锅(牡丹园店),96,76,915,93
朝阳公园路6号(蓝色港湾国际商区1号楼L-DS-20A，蓝色港湾国际商区-北区),26361,20126,4361,窑啊窑窑炉烧烤(蓝色港湾店),275,105,1293,306
和平里西街地坛南门,27988,11769,7782,金鼎轩·南北菜(地坛店),493,76,2495,379
西单北大街133号太运广场7层,30286,9266,5461,麻小麻辣诱惑(君太店),287,94,1616,249
立汤路186号龙德广场5层,4517,2208,1069,永远爱小海鲜自助烤肉火锅,339,68,657,244
崇文门外大街40号搜秀购物广场4层,4464,2583,1228,玛喜达韩国年糕料理(搜秀购物广场店),57,56,498,98
复兴路万寿路凯德晶品购物中心409,4475,1930,1435,太兴餐厅(万寿路分店),222,94,692,196
松榆北路5号(潘家园桥东北侧，金利大厦底商),4482,3465,701,蝎王府(潘家园店),57,84,207,52
前海东沿10号,4484,2005,1592,云海肴云南菜(后海店),109,84,643,116
朝阳门外大街18号丰联广场4层,4490,2714,1152,唐宫海鲜舫(丰联广场店),114,166,406,104
建国门内大街18号恒基中心2层,4492,2675,986,金百万烤鸭店(恒基中心店),245,79,446,140
小菊儿胡同77号(近南锣鼓巷),4494,1737,1822,铃木食堂(小菊儿胡同店),103,72,710,121
马家堡西路15号时代风帆大厦北侧商用楼4楼(地铁四号线角门车站),4497,2594,1147,金百万烤鸭店(马家堡店),157,69,465,134
朝阳北路101号朝阳大悦城7层,4498,2604,1269,云海肴云南菜(朝阳大悦城店),112,96,414,99
劲松中街208号(京客隆对面),4506,1554,1313,眉州东坡(劲松店),91,73,456,71
金汇路8号世界城商业街星美影城一层大堂内(世贸天阶北侧),4510,2167,1544,湄南河泰厨(世界城店),89,117,583,127
远大路1号金源时代购物中心5层29号,4515,2146,1391,孔乙己(世纪金源店),199,106,611,168
中关村大街59号中国人民大学南区食堂集天餐厅(教学三楼后侧),4456,3036,846,集天餐厅(人大店),62,44,284,33
鼓楼东大街206号(近南锣鼓巷、什刹海、起司家、南锣肥猫、辛火、芝士青年),4385,2497,1313,火齐潮汕砂锅粥(鼓楼一店),78,72,418,79
北四环中路27号盘古大观酒店2楼(奥运村水立方西),4387,2053,1494,盘古七星酒店自助餐厅,124,586,559,141
朝阳门内大街79号-2(朝阳门环岛西侧100米北),4351,2049,1444,东四民芳餐厅(朝阳门总店),68,84,455,73
西三环中路11号中央电视塔内,4270,1966,1134,中央电视塔空中观景旋转餐厅,147,269,585,140
首体南路甲20号(近紫竹院路、白石新桥西南、紫竹院公园东南),4132,2271,895,正院大宅门(首体店),127,227,355,107
七圣路甲7号爱琴海购物中心4层(西坝河百盛购物旁边),4093,1854,1199,黄记煌三汁焖锅(爱琴海购物中心店),191,101,652,197
东直门内大街277号(北新桥地铁站B口出站即是),3995,2041,1281,兰溪小馆(东直门簋街店),81,100,457,135
中关村大街19号新中关大厦L412,3935,3635,209,玛雅铁板烧餐厅(中关村店),11,128,66,14
小黄庄北街环贸新生活斜对面(UME电影院附近),3909,2158,1134,金豆角焖面北京菜(安贞店),77,42,451,89
展春园西路蓟鑫大厦南侧3楼(近北四环，金川宾馆对面),3885,2040,1010,勒是雾都 · 重庆火锅(五道口店),189,95,492,154
三里屯路通盈中心3层,3824,2303,1011,湊湊 火锅·茶憩(三里屯店),136,140,294,80
学堂路清华东门创业大厦1楼110室(清华科技园内),3775,1769,1079,天厨妙香素食馆(五道口店),29,73,317,35
北河沿大街159-2号,3738,2670,859,河沿肉饼 Beijing Pie,11,55,176,22
西四北大街181号(近西四宾馆),3706,871,875,华天延吉餐厅(西四总店),213,39,699,236
欣宁街15号荟聚购物中心H区3层3-03-61-R号,3659,2573,690,西堤厚牛排(北京大兴宜家店),87,163,239,70
广渠门外大街垂杨柳路1号(双井桥西南),3659,2371,816,蝎王府(垂杨柳店),72,94,283,45
知春路大运村公寓旁，知春路地铁F出口（10号线13号线）对面(近口福居),3670,1747,812,木生火烤研院(知春路店),114,90,570,116
南门仓胡同1号(朝阳门桥西北角军区总院南门东侧),3675,2982,435,炙子革命老北京炙子烤肉(南门仓店),48,86,163,47
新源街45号(华都饭店十字路口往北200米),3680,1851,785,汉拿山(新源里店),84,94,299,81
霄云路18号(京润水上花园别墅北侧100米),3682,1692,921,福楼法餐厅 FLO,60,572,290,67
车公庄南街7天酒店1楼(官园市场西侧),3686,2481,832,三味缘牛蛙火锅(官园店),45,96,279,49
学清路圣熙8号购物中心欢乐汇KTV东侧1楼(近学院路),3690,1960,1098,很久以前羊肉串(学清路店),123,96,403,106
朝阳公园路1号好运街,3691,2757,627,木屋烧烤(好运街店),76,75,180,51
民族大学西路民族大学西门向北100米路东,3692,2093,1095,巴依老爷新疆美食(魏公村店),93,81,333,78
新华西街58号万达广场4层,3699,2083,890,外婆家(万达店),262,64,357,107
东直门内大街209号,3705,2103,1045,很久以前羊肉串(簋街店),100,101,382,75
阜成门外大街2号万通新世界3楼(近阜成门地铁),3710,2642,697,新辣道鱼火锅(阜成门店),38,87,288,45
王府井大街218号(王府井书店美食广场B1楼),3710,2251,1078,辉佐参鸡汤(王府井店),43,89,292,46
建国路93号万达广场17号,3711,1643,1163,草本工坊(万达广场店),88,80,447,86
西单北大街131号西单大悦城负1层B12504号,3712,1866,1258,Playking玩者火焰薄饼(北京西单大悦城店),105,69,410,73
慧忠北里111号楼(近奥林匹克森林公园),3714,2248,1026,双流老妈兔头(慧忠北里店),96,95,293,51
万丰路68号银座和谐广场6层,3699,2596,761,汉巴味德自助餐厅(银座和谐广场店),110,90,179,53
北三环西路甲30号双天大厦2层(近双安商场东侧),3730,1548,1032,摸错门牛肚王(双安店),103,85,371,77
育知东路回龙观龙腾苑六区10号楼,3737,1762,899,大鸭梨烤鸭店(回龙观店),239,80,537,186
朝阳公园路6号蓝色港湾国际商区L-DS-03号(星巴克旁边),3734,2142,909,南小馆(蓝港店),141,81,419,123
东直门内大街218号(总店向东80米路对面),3700,2740,655,胡大饭馆(簋街五店),86,143,169,50
地安门外大街方砖厂胡同6号院(近南锣鼓巷、鼓楼),3736,2942,472,老奶奶创业厨房(方砖厂总店),63,71,186,73
建功北里13号楼(近青年餐厅南菜园店),3733,2127,1044,串族烧烤(南菜园店),86,73,372,74
新源南路1号都汇天地B1层(燕莎桥西北角),3744,3053,494,汤城小厨(都汇天地店),55,93,117,25
文昌胡同42号(地铁西单站J2西口出，直行),3752,2368,1024,真地道京味府(西单店),51,87,252,57
王庄路18号(西郊宾馆旁),3756,1710,728,熊家城韩国餐厅(五道口店),81,69,314,68
崇文门外大街3-5号新世界百货综合馆5层,3752,2612,690,院落创意菜(新世界百货崇文店),114,92,262,74
北三环西路47号院乙10-6号,3765,2397,811,维尔纳斯蛋糕(中关村店),114,98,347,96
魏公村5号(理工大厦向南300米),3764,1415,1000,好伦哥精品店(魏公村餐厅),84,62,651,142
芳园西路6号,3766,2263,1023,罗兰湖餐厅,52,205,300,60
金汇路9号 世界城D座1层(近世贸天阶),3766,1840,1218,星期五餐厅(世界城店),113,168,492,103
G6国道辅路小营桥红绿灯向北300米岔路内西三旗派出所旁,3751,2548,877,汕头八合里海记牛肉店(清河店),109,122,169,48
赵登禹路前帽胡同14号,3771,1998,1203,丽江龙记斑鱼庄(新街口店),87,109,395,88
龙翔路甲1号健翔桥市场二层,3768,2742,738,玫瑰花园自助烤肉(龙翔路店),47,72,208,33
王府井步行街澳门中心3楼apm东面,3774,2205,1028,花家怡园(八爷府王府井店),109,194,320,112
西单北大街109号婚庆大楼7楼,3781,1582,969,黄记煌三汁焖锅(西单店),142,85,521,130
黄平路物美超市3楼,3785,2712,808,匹夫涮肉城(西三旗店),31,99,190,44
中关村大街15-3号(近海淀中街),3780,1925,1141,羲和雅苑烤鸭坊(中关村店),50,194,339,47
曙光西里甲5号院24号楼北京凤凰汇购物中心3楼,3788,1832,1012,饭前饭后(凤凰汇店),188,98,585,171
东三环南路58号富顿中心B座2楼(地铁10号线劲松站B口出京客隆超市劲松店旁),3787,1310,962,富丽客巴西烤肉(劲松店),227,71,627,196
金汇路8-9号世界城商业街8号(近世贸天阶),3788,1874,1229,青柠泰餐厅(世界城店),71,103,490,124
方庄蒲方路1号(贵友大厦对面),3794,2783,533,禾绿回转寿司(方庄店),53,95,279,62
复兴门内大街101号百盛购物中心南楼7层,3798,1024,1025,渝乡人家(复兴门百盛店),121,84,571,106
东三环南路42号(双井桥东南),3802,1701,1073,石器时代串吧(双井店),152,83,537,147
东柏街10号院 时代国际5号楼底商(三环外过双井桥辅路往北第一个路口往东),3792,2339,977,李嘉嘉串串香(双井店),82,99,304,90
北洼路4号苏宁电器一至四层,3805,2363,1074,海底捞火锅(紫竹桥店),40,112,217,30
地安门东大街56-1号(南锣鼓巷南口),3814,2687,806,北门涮肉(南锣鼓巷),57,96,223,41
姚家园路团结湖东里1号楼,3821,1706,974,眉州东坡(团结湖店),79,68,406,76
欣宁街15号荟聚购物中心H区3层5-03-115-R-B号,3831,2966,547,汉拿山(大兴宜家店),107,97,166,45
东三环中路59号富力双子座A座1楼,3824,2343,1025,四世同堂(双井店),77,115,317,62
西单北大街131号西单大悦城5楼,3844,2768,485,南小馆(西单大悦城店),196,82,287,108
崇文门外大街40号搜秀购物广场4层(羊市口),3846,2557,863,小牛牛韩式水煎肉(搜秀购物广场店),83,83,269,74
工体北路11号(三里屯京客隆超市北侧),3847,3051,489,檀岛香港茶餐厅(三里屯店),50,80,217,40
复兴路51号凯德晶品购物中心5楼(近万寿路),3850,2261,919,松本楼日式烧肉(凯德晶品购物中心店),181,276,361,128
南官房胡同1号什刹海茶艺酒吧街(银锭桥南),3849,1834,1289,宏源南门涮肉(前海店),29,94,291,32
南锣鼓巷小菊儿胡同69号(胡同口触礁酒吧、丹宁海对面),3850,2059,1194,芝士蜜瑞士芝士火锅餐厅(小菊儿胡同店),64,90,445,88
广顺南大街东升旺和综合市场门面房,3860,2540,968,火齐潮汕砂锅粥(望京店),70,77,245,37
五棵松金沟河路19号，玉泉路与永定路中间(田村附近),3874,2141,893,金百万烤鸭店(万城店),126,74,346,118
东直门内大街15-2号(九号大酒楼西),3875,2001,1300,江边城外烤全鱼(簋街店),117,74,381,76
清河中街68号华润五彩城购物中心东区6层,3877,2938,537,权金城(五彩城店),104,102,230,68
望京酒仙桥798艺术区797路工美楼,3886,2288,1102,ebeecake蛋糕(小蜜蜂蛋糕),75,142,310,56
西三环北路25-2号(近紫竹桥北路),3891,3193,399,东来顺饭庄(紫竹桥店),64,108,177,57
东直门外大街48号东方银座商场2层,3898,2784,832,西贝莜面村(东直门东方银座店),38,86,191,53
崇文门外大街3-5号新世界百货综合馆2层,3901,1769,1297,避风塘(崇文门新世界店),154,85,569,112
双榆树西里双榆树三街3号,3906,1665,1303,印巷小馆(双榆树店),177,89,585,176
三丰北里2号悠唐购物中心5层,3912,2468,1027,韩时烤肉(悠唐购物中心店),55,87,290,72
西单北大街131号西单大悦城6楼3号商铺(近君太百货),3910,817,1214,米斯特比萨(西单大悦城店),163,88,707,156
朝阳路华堂商场对面,3915,2170,1003,紫光园(十里堡店),85,65,371,92
三里屯北路19号三里屯太古里南区3层S8-31,3915,1577,1369,新元素餐厅(三里屯店),117,135,572,120
翠微路12号凯德MALL2层,3920,2279,1068,汉拿山(凯德MALL店),88,98,392,93
阜通西大街11号合生·麒麟新天地1栋1层AF101室,3922,2270,1203,WARAWARA(总店),80,114,300,69
八里庄北里1号楼2层(地铁6号线-十里堡站B口路西向北20米),3924,2192,1067,牛和牛韩式烤肉,143,87,402,120
和平街13区4号楼一层(煤炭大厦北200米),3926,3159,499,木屋烧烤(和平里店),60,73,171,37
牛街11号(礼拜寺斜对面),3930,1936,1174,老诚伊(牛街总店),182,72,441,106
成府路28号五道口购物中心5层,3932,2027,969,零度空间(五道口店),205,79,558,173
荣华中路8号院1号楼北京华联购物中心3层-28A室,3932,3085,531,小城渔家烤全鱼(华联力宝购物中心店),68,92,194,54
赵公口光彩慧时欣园10号楼(光彩体育馆，地铁10号C口),3923,2615,744,大鸭梨烤鸭店(光彩路店),106,86,325,73
蓝色港湾6号国际商区1号楼L-DS-17B,3929,2768,706,雕爷牛腩(蓝色港湾店),116,167,262,77
东四北大街东四九条63号(近地铁张自忠路站D口),3939,1610,1135,炒豆合作社,66,77,414,72
东兴隆街56号北京商界2楼(近崇文门新世界),3947,2241,1060,戈拿旺巴西烤肉(崇文门店),88,96,476,81
酒仙桥路18号颐堤港2层(近望京 丽都 798艺术区),3941,2052,1248,中8楼(颐堤港店),117,97,413,111
内务部街1号,3951,2743,882,丽江庭院之午后阳光(朝内店),61,158,212,53
雅宝路10号凯威大厦1楼,3951,3176,412,苏泰辣椒(雅宝路店),21,193,108,23
朝阳北路101号朝阳大悦城6层,3950,2302,1195,MIU秘团(朝阳大悦城店),68,126,325,60
三里屯北路19号三里屯太古里南区3层S2-30,3952,1609,1607,bluefrog蓝蛙(三里屯太古里店),81,159,504,100
西便门内大街85号金色夏日酒店内(广安门中医医院东门),3953,2602,992,四世同堂(西便门店),83,106,237,39
成府路29号五道口国际美食苑2层,3956,1774,1122,明洞排骨,257,76,599,204
北新桥石雀胡同28号(地铁北新桥站C口),3960,1738,1423,祖母的厨房(石雀胡同店),61,104,543,139
西坝河中街6号楼底商(近木屋烧烤),3960,2530,1086,火齐潮汕砂锅粥(国展店),51,74,235,58
西四环定慧寺桥阜成路111号(新开元大酒店旁),3960,3075,538,木屋烧烤(阜成路店),85,73,196,66
望京街望京利星行广场奔驰展厅裙楼2楼(望京奔驰大厦二层，近阜通东大街),3964,2617,1050,Pakpak喜悦泰(望京店),48,124,198,51
长楹天街购物中心西区5层(近地铁6号线常营站),3966,2638,855,串亭(长楹天街购物中心店),99,102,290,84
朝阳北路101号朝阳大悦城6层,3982,2027,1162,一麻一辣(朝阳大悦城店),140,83,523,130
华远街9号置地星座D座地下-1层(西单大悦城后),3982,2197,906,文府大厨,146,298,338,114
5道营胡同64号(安定门桥东南角),3988,1675,1461,藏红花西餐厅,102,266,555,117
朝阳北路长楹天街购物中心西区4层,3988,3398,306,赤坂亭炭火烧肉+日本料理(长楹天街购物中心店),85,238,138,61
东直门内大街5号,3989,1993,1143,东兴楼饭庄(东直门店),84,134,387,92
科学院南路2号 融科资讯中心C座北楼1-2层(近中科院物理所),3991,1617,1037,苏浙汇(中关村店),157,212,343,106
东直门东方银座b1-06,3995,1855,1072,汉拿山(东直门东方银座店),164,88,717,167
三里屯北路19号三里屯太古里南区1层S9-19,3999,1335,1475,皇后饼店(三里屯店),171,69,806,212
建国路91号金地广场C座3层,4000,2294,1221,云海肴云南菜(金地广场店),54,93,366,65
石景山路乙18号万达广场3层,3984,3344,428,玛雅铁板烧餐厅(万达广场石景山店),49,126,129,34
欣宁街15号荟聚购物中心H区3层,4001,2893,666,热辣壹号(荟聚购物中心西红门店),70,120,293,79
万泉河桥辅路往北200米左右路东(麦德龙马路正对面),4007,2665,648,泰合院(万泉河店),68,160,197,61
万丰路302号(华堂商场七里庄地铁站北行350米路西),4005,2739,896,初色海鲜自助火锅(七里庄店),122,283,209,39
永定路97号(航天长峰假日酒店对面),4011,3122,697,鲍师傅糕点(永定路7店),26,35,142,24
大屯路安慧北里逸园17号(近金鼎轩),4019,2495,1106,站点比萨(亚运村餐厅),67,82,288,63
芳星路芳星园二区19号楼1号平台(近群星路),4019,2391,1180,大碗居(方庄店),65,68,325,58
荣华中路8号院华联力宝购物中心4层,4017,2654,982,将太无二(华联力宝购物中心店),63,140,253,65
朝阳北路长楹天街购物中心西区4层,4020,2801,830,西贝莜面村(长楹天街购物中心店),95,89,224,70
赵登禹路甲2号四号线地铁新街口站B出口处(地铁4号线新街口站路口东南角),4032,2466,1167,门框胡同百年卤煮(新街口店),43,39,304,52
朝阳北路常营地铁站F出口右侧龙湖长楹天街购物中心东区4楼(溜冰场东侧),4037,3023,643,山城辣妹子重庆火锅(长楹天街购物中心店),109,102,200,62
魏公村民族大学北路18号－1(金孔雀德宏傣味餐馆),4040,1571,1365,眉州东坡(魏公村店),98,75,446,76
将台西路19号院3号楼110/111/119/120室,4036,2489,1013,火炉空间,130,95,325,79
酒仙桥路18号颐堤港2层,4054,1793,1276,太兴餐厅(颐堤港店),286,97,513,186
惠新东街19号(惠侨饭店南),4054,1452,1230,太熟悉家常菜(惠新店),158,75,600,144
松榆南路36号,4056,2018,1075,海碗居北京菜(松榆里店),94,65,432,76
翠微路12号新华联商业大厦凯德MALL购物中心4层(普惠北里),4074,2550,1006,锅们·可涮菜的干锅(凯德MALL店),80,82,364,74
金宝街88号金宝汇购物中心一期5层,4079,2101,1312,大董(金宝汇店),136,366,379,69
双井双花园南里3区24号楼底商，邻近华夏银行,4080,2679,1022,本家韩国料理(双井店),59,127,266,54
京密路东辛店大望京村1号(近五元桥辅路),4086,1606,1194,望京一号,193,90,571,149
西直门外大街1号凯德MALL4楼(近西直门地铁站),4080,1366,932,川成元麻辣香锅(凯德MALL西直门店),201,83,572,172
东三环中路65号富力广场北区9层,4100,1990,1120,多佐多国精致料理(富力广场店),188,298,454,175
安立路78号中奥马哥孛罗大酒店B1层,4092,2227,1322,松子日本料理(奥运村店),74,186,389,80
崇文门外大街18号国瑞购物中心G楼,4101,1739,1203,川成元麻辣香锅(国瑞购物中心店),177,86,660,168
北三环西路甲60号(苏州桥东南角),4105,1568,1053,江织田日本料理(苏州桥店),102,141,532,134
魏公村民族大学北路1号楼1楼(韦伯豪家园小区南门对面),4107,1383,1247,金孔雀德宏傣味餐馆,53,73,501,83
崇文门外大街3-5号新世界百货青春馆1-2层,4114,2115,1276,汉堡王(新世界店),80,34,531,112
清河中街68号华润五彩城购物中心西区4层,4117,2743,894,麻小麻辣诱惑(清河店),137,111,270,73
朝阳北路17号华联购物中心3层,4113,3298,540,旺顺阁鱼头泡饼(常营店),55,131,183,37
永定路西里2号楼底商(北太平路与永定路交叉口西北角),4110,2710,810,猪蹄帮(永定路店),67,84,259,54
花园路甲2号院4号楼,4120,1697,1363,印巷小馆(牡丹园店),186,83,697,177
雍和宫大街88号(北新桥路口),4124,1812,1366,井格老灶火锅(北新桥店),129,113,544,157
朝阳北路常营地铁站F出口右侧长楹天街购物中心东区4楼,4129,2585,986,坦坦大炉(长楹天街店),132,118,350,76
东四北大街343号银地宾馆2楼,4138,2493,1159,大碗居(东四店),70,74,289,42
安苑路1号(奥体东门向东100米路南),4143,1866,1034,旺顺阁鱼头泡饼(奥体店),92,128,386,96
广泽路望京花园小区214号(利泽中街口),4145,2834,742,金百万烤鸭店(望京花园店),150,74,317,102
八角南里14栋底商(地税局旁),4153,2098,1210,安诚居干锅鸭头(八角店),107,68,356,79
鲁谷南路半月园公园西侧(近银河大街),4157,2489,1127,那家小馆(鲁谷南路店),84,120,369,88
大慧寺路18号(近北方交大),4159,2331,948,大鸭梨烤鸭店(大慧寺店),130,74,449,104
三里屯北路19号三里屯太古里南区3层,4159,2104,1345,灰狗.潮泰意.餐厅(三里屯太古里店),96,168,503,111
巴沟路2号BHGMAII华联万柳购物中心4层,4163,1987,1340,黑松白鹿(华联万柳店),216,232,475,145
中关村大街9号邮局北楼3楼(近海龙、鼎好、网通大厦),4164,2504,1212,站点比萨(中关村餐厅),71,81,323,54
光华路9号世贸天阶北街B1层,4160,3186,566,分米鸡(世贸天阶店),71,88,266,71
马家堡西路11号二层,4167,1662,764,海底捞火锅(马家堡西路店),71,112,157,35
广渠路66号院百环家园4号楼底商,4183,2259,1212,长板凳老灶火锅(双井店),132,93,468,113
成府路蓝旗营公交车站旁(北京大学东门东侧),4186,2401,1299,辣尚瘾(五道口店),59,73,357,70
妫水北街与东外大街交叉口大中电器对面,367,208,71,比格比萨(延庆店),15,62,48,11
建国门内大街7号长安大戏院1楼,4202,1961,1134,渝信川菜(长安店),62,83,337,67
远大路1号世纪金源购物中心5楼,4224,1787,1025,东来顺饭庄(世纪金源购物中心店),348,128,691,254
西单北大街131号西单大悦城B2楼(万宁斜对面),4219,2346,1174,池田回转寿司(西单大悦城店),58,58,516,105
角门北路5号,4218,2443,776,大鸭梨烤鸭店(马家堡店),212,79,471,161
鼓楼南大街1号物美大卖场密云鼓楼店1层,146,66,40,吉野家(密云店),7,29,19,6
东直门内大街5-9号(近地铁东直门站),4242,2427,1096,玉林串串香(东直门簋街店),137,106,476,106
朝阳北路常营地铁站E口长楹天街购物中心东区4楼(近常营地铁站),4234,2384,1152,老屋川菜(长楹天街购物中心店),146,78,456,96
朝阳北路101号朝阳大悦城7F-02号,4247,2424,977,串亭(朝阳大悦城店),226,108,461,159
西单北大街130号西单华威大厦8楼29号,4248,2557,988,新辣道鱼火锅(西单华威店),111,104,465,127
知春路29号大学生公寓7-8号楼(大学生公寓往南),4240,1197,1036,口福居老北京涮肉(大运村店),103,73,520,89
南环路10号院1号楼悦荟万科广场6层,4265,2607,1058,一味一诚‖活鱼现烤才好吃!(悦荟万科广场店),142,90,374,84
牡丹园西里16号楼(中兴大厦对面),4293,2350,1191,北平楼(牡丹园店),34,89,371,48
首体南路9号主语国际7号楼2楼(近地铁6号线白石桥南站E口),4298,2302,1326,香草香草云南原生态火锅(车公庄店),96,118,454,120
潘家园桥西北角(北京眼镜城斜对面),4302,2117,966,汉拿山(潘家园店),243,87,541,154
东四北大街249号,4302,2660,933,老诚一锅(东四店),33,81,318,42
安定门外大街2号地坛公园北门东侧,4304,3429,605,北门涮肉(地坛店),39,90,185,37
朝阳门外大街乙6号朝外SOHOB座0125室(距东大桥站约456米),4311,3614,585,MacDore 麦可多尔,15,118,71,26
芳古路芳群园二区12-1号(东方医院西门对面),4320,2263,1340,江边城外烤全鱼(方庄店),139,93,453,125
惠新东街19号(惠侨饭店二层),4332,2834,1018,北平楼(惠新里店),39,89,305,45
丰台区东高地万源西里航天万源广场四层,4332,3318,594,汉拿山(航天万源店),93,86,260,67
北三环安贞西里三区26号浙江大厦裙房2楼(近安贞华联商厦),4336,864,977,张生记(安贞店),150,144,472,119
崇文门外大街3-5号新世界百货综合馆5层,4324,2648,1017,火炉火烤肉·芝士排骨(新世界百货崇文店),162,88,404,93
中关村街道中关村大街40号北当代商城6层,4340,3165,734,热辣壹号(当代店),77,113,268,96
东三环中路65号富力广场北区8层,4342,1997,1274,汉拿山(富力城店),159,95,582,148
东四北大街141号(近如家北新桥店),4348,1616,1639,北新桥卤煮老店,116,36,648,144
成府路35号东源大厦3楼(近轻轨五道口站),4357,2194,1307,首尔798韩国料理地区(五道口东源大厦店),132,87,574,150
小营北路55号(近汉拿山汤泉国际酒店),4363,2494,1247,红柳树,125,86,390,107
好运街1-21号(近蓝色港湾),4363,3508,625,今捞猪肚鸡椰子鸡锅物料理,49,129,161,20
朝阳北路延静里12号(金台路口东侧200米路北，山城辣妹子重庆火锅对面),4364,3114,737,蝎王府(朝阳北路店),104,93,318,91
展春园西路2号蓟鑫大厦一层(五道口华联商厦南),4369,2309,1381,95号酱骨·一块豆腐,187,58,400,92
中关村大街19号新中关购物中心3楼(地铁10号线海淀黄庄站A口旁),4348,2362,1391,鳗鳗的爱(新中关购物中心店),71,88,444,80
成府路28号华联购物中心6楼天台,4370,3791,374,窑啊窑窑炉烧烤(五道口店),68,91,95,42
朝阳北路长楹天街购物中心东区4层,4368,2964,945,南锣肥猫烤鱼(长楹天街购物中心店),85,113,298,76
新中街甲2号(北京市烟草专卖局正对面),4375,2075,1249,旺顺阁鱼头泡饼(东直门店),59,137,420,96
工体北路21号屯三里2层,4374,2699,983,热辣壹号(屯三里店),147,124,433,112
地安门帽儿胡同乙43号(近地安门百货),4363,3244,818,北门涮肉(什刹海店),38,96,213,50
安慧里4区16号(亚运村北四环安慧桥东北角),4374,2188,881,汉拿山(亚运村店),86,89,310,78
三里屯工体东路丙2号中国红街3号楼301室(工人体育场东门对面),4378,2993,973,成都葫芦娃一家人火锅(三里屯店),133,148,232,47
太阳宫中路12号凯德MALL4层,4382,3493,612,窑啊窑窑炉烧烤(凯德MALL太阳宫店),72,93,170,35
北下洼子胡同14号(北锣鼓巷南口400米彝家风情餐厅斜对面),4397,2979,944,猫小院猫主题餐厅(北锣店),84,71,311,79
东大桥路9号侨福芳草地大厦LG2楼(城市超市旁边),4410,2037,1671,胜博殿(芳草地店),66,104,539,97
蓝靛厂世纪城三期老营房路金夕园甲1号2段(老营房路靠近西四环),4408,2930,1109,松子日本料理(世纪城店),57,173,267,45
朝阳北路101号朝阳大悦城7层,4420,3280,680,旺池(朝北大悦城店),94,77,283,83
东直门内大街5号(东直门桥往西150米路北),4431,1603,1256,花家怡园(东直门店),102,139,532,98
崇外大街18号1幢国瑞购物中心(地下一层G-20),4429,2506,1286,新辣道鱼火锅(国瑞购物中心店),121,105,414,102
丰葆路88号院1号楼永旺梦乐城4层468号,4431,3900,356,玛雅铁板烧餐厅(丰台永旺店),34,118,120,21
建国门外大街1号国贸商城南区西楼B1层SB128,4435,2708,1286,羲和雅苑烤鸭坊(国贸商城店),47,166,332,62
西直门外大街1号凯德MALL5楼(近北京北站),4454,1835,943,姑姑宴(凯德MALL西直门店),324,59,912,276
